,created_at,text,source,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,country,full_name,Timeline,cleaned_tweet_text,LDA_clean_text,EMPATH_scores,Hesitation,Sorrow,Faith,Contentment,Anticipation,Rage,Vaccine Rollout,Inequities,Health Effects,Misinformation,final_category
561,2020-10-15,"Sen @ChrisCoons, who is on the judiciary cmte, says he got tested for coronavirus this morning because “every day I'm going home after this.. my family, not surprisingly, thinks this is a room full of people who have either been infected or may currently be” 

to @kristin__wilson",Twitter for iPhone,9,0,32,0,United States,"Washington, DC",Before_Oct,judiciary tested coronavirus morning every going family surprisingly thinks people either infected currently,judiciary tested morning every going family surprisingly thinks people either infected currently,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
562,2020-10-26,"Remember Sarah Palin's ""death panels""? Well, here they are, courtesy of those who refused measures to prevent the spread of Sars-Cov-2. Be extra careful. This is a very bad time to get sick. https://t.co/qTtZgnx0vx",Twitter for Android,8,3,22,0,United States,"Colorado, USA",Before_Oct,remember sarah palins death panels courtesy refused measures prevent spread sarscov2 extra careful,remember sarah palins death panels courtesy refused measures prevent spread sarscov2 extra careful,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
563,2020-10-24,"@RedneckLeftist @JonManning26 @_Jon_Doe @prageru I agree, you’re proof that you cannot fix stupid. If you truly want to dive into SARs-CoV-2 and have a conversation, let’s! As I strongly support mask mandates and the idea of people staying home when necessary, we need to move on like every other country, safely.",Twitter for iPhone,0,0,0,0,United States,"Colorado, USA",Before_Oct,agree youre proof cannot stupid truly sarscov2 conversation strongly support mandates people staying necessary every country safely,agree youre proof cannot stupid truly sarscov2 conversation strongly support mandates people staying necessary every country safely,"{'Hesitation': 0.0, 'Sorrow': 0.058823529411764705, 'Faith': 0.058823529411764705, 'Contentment': 0.058823529411764705, 'Anticipation': 0.058823529411764705, 'Rage': 0.058823529411764705, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.058823529411764705}",0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,Sorrow
564,2020-10-30,Robust neutralizing antibodies to SARS-CoV-2 infection persist for months https://t.co/oZId1Y7Rv0,Twitter for iPhone,6,0,9,0,United States,"Rolling Hills Estates, CA",Before_Oct,robust neutralizing antibodies sarscov2 infection persist months,robust neutralizing antibodies sarscov2 infection persist months,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
565,2020-10-22,"Great article by @Alejandroarrol9 CMO of @bswhealth . There are good words here we all can use as healthcare personnel to share the important message of masking, distancing etc as a way of buying time for better treatments &amp; vaccines to prevent COVID-19

https://t.co/oYsaIUa2Sn",Twitter for iPhone,5,0,10,0,United States,"Texas, USA",Before_Oct,great article words healthcare personnel share important message masking distancing buying better treatments vaccines prevent covid19,great article words healthcare personnel share important message masking distancing buying better treatments prevent covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0625, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
566,2020-10-20,Check out Redial-2020 web app integrated in Drug Central for predicting anti-SARS-CoV-2 activities of small molecules. REDIAL-2020: A suite of machine learning models to estimate Anti-SARS-CoV-2 activities https://t.co/1bm3IQGLbO #Drugrepositioning #drugdiscovery #COVID19,Twitter for iPhone,3,0,2,0,United States,"Texas, USA",Before_Oct,check redial2020 integrated central predicting antisarscov2 activities small molecules redial2020 suite machine learning models estimate antisarscov2 activities drugrepositioning drugdiscovery covid19,check redial2020 integrated central predicting antisarscov2 activities small molecules redial2020 suite machine learning models estimate antisarscov2 activities drugrepositioning drugdiscovery covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.05, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Anticipation
567,2020-10-23,"“More directly, there is evidence that rubella virus has a 29% sequence homology with a SARS-CoV-2 surface protein3,14. Accordingly, the rubella component of the MMR vaccine may confer specific protection against COVID-19.” https://t.co/CqnemXXbJI",Twitter for iPhone,0,0,0,0,United States,"Texas, USA",Before_Oct,directly evidence rubella virus sequence homology sarscov2 surface protein314 accordingly rubella component vaccine confer specific protection covid19,directly evidence rubella virus sequence homology sarscov2 surface protein314 accordingly rubella component confer specific protection covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
568,2020-10-13,Regeneron’s Antibodies Prevent and Treat SARS-CoV-2 Infection in Monkeys https://t.co/cxJXUF4XvX via @GENbio,Twitter for iPhone,0,0,1,0,United States,"Texas, USA",Before_Oct,regenerons antibodies prevent treat sarscov2 infection monkeys,regenerons antibodies prevent treat sarscov2 infection monkeys,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
569,2020-10-10,"Strong work @katarinadakay on the latest publication in @JSCVD2
Fulminant Cerebral Edema secondary to Stroke in Setting of #COVID19 SARS-CoV-2 infection 
#strongerthanCOVID19 @nymedcollege @WestchesterMed @nymcbrainspine
https://t.co/kQ6VRmcm6j https://t.co/cHddVk7C7F",Twitter for Android,9,3,38,0,United States,Westchester Medical Center,Before_Oct,strong latest publication fulminant cerebral edema secondary stroke setting covid19 sarscov2 infection strongerthancovid19,strong latest publication fulminant cerebral edema secondary stroke setting covid19 sarscov2 infection strongerthancovid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
570,2020-10-11,#Twitter slaps a warning on @realDonaldTrump #coronavirus tweet. https://t.co/XhhDcLeqsu https://t.co/TmrZ8LPKr8,Twitter for iPhone,348,174,1260,55,United States,"Rose Hill, VA",Before_Oct,twitter slaps warning coronavirus tweet,twitter slaps warning tweet,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
571,2020-10-25,"HHS was going to spend $250 million on a campaign using Santa Claus performers (trade group:  Fraternal Order of Real Bearded Santas) to promote a #COVID19 vaccine that doesn’t exist in exchange for early access to the drug. No, I haven’t been drinking. 
https://t.co/5v5OHU4AUu https://t.co/WBlrDidFfj",Twitter for iPhone,277,19,640,116,United States,"Cambridge, MA",Before_Oct,going spend million campaign using santa claus performers trade group fraternal order bearded santas promote covid19 vaccine doesnt exist exchange early access havent drinking,going spend million campaign using santa claus performers trade group fraternal order bearded santas promote covid19 doesnt exist exchange early access havent drinking,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.08333333333333333, 'Rage': 0.0, 'Vaccine Rollout': 0.041666666666666664, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,Anticipation
572,2020-10-30,"And this week, “a group of physicians is calling on Gov. Baker to close indoor bars, restrict indoor seating at restaurants, and roll back other reopening measures to curb the spread of the coronavirus.”
https://t.co/c8bdnL0LEZ",Twitter for iPhone,43,1,143,6,United States,"Cambridge, MA",Before_Oct,group physicians calling baker close indoor restrict indoor seating restaurants reopening measures spread coronavirus,group physicians calling baker close indoor restrict indoor seating restaurants reopening measures spread,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
573,2020-10-12,"A high-throughout microfluidic nano-immunoassay for Sars-Cov-2 détection.

https://t.co/pYVKwoeUpk",Twitter for iPhone,0,0,1,0,United States,"Cambridge, MA",Before_Oct,highthroughout microfluidic nanoimmunoassay sarscov2 dtection,highthroughout microfluidic nanoimmunoassay sarscov2 dtection,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
574,2020-10-11,"Coronavirus cases set new single-day records in six U.S. states &amp; worldwide.
Gov. Mike DeWine of Ohio said, ""We're sick of wearing masks, we're sick of all of this &amp; I get it, but we've got to hang in there for our kids..."": @minyvonneb, @NBCNews.
https://t.co/yzR82wWWDI",Twitter for iPhone,256,137,499,35,United States,"Virginia, USA",Before_Oct,coronavirus cases singleday records states worldwide dewine wearing masks,cases singleday records states worldwide dewine wearing masks,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.1111111111111111, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,Vaccine Rollout
575,2020-10-21,@BarryVictor5 He's probably abusing Steroids now that he's found they make him feel invincible. Temper is a side effect of Steroid use. Hope he completely flips out during the debate &amp; has to be throttled. I know 60 Minutes reviews will be through the roof come Sunday.😂,Twitter for Android,1,0,15,1,United States,"Virginia, USA",Before_Oct,probably abusing steroids found invincible temper effect steroid completely flips debate throttled minutes reviews sunday,probably abusing steroids found invincible temper effect steroid completely flips debate throttled minutes reviews sunday,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
576,2020-10-15,"Ain’t no Corona in my house, for starters https://t.co/pip8mCjwEB",Twitter for iPhone,16,1,33,0,United States,"Virginia, USA",Before_Oct,corona house starters,house starters,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
577,2020-10-23,"As an American Citizen, would you prefer a President who says we’re rounding the turn and vaccines are coming, or a President who says it’s gonna be a dark winter and 200,000 more people will die?",Twitter for iPhone,235,96,840,65,United States,"Nashville, TN",Before_Oct,american citizen would prefer president rounding vaccines coming president gonna winter people,american citizen would prefer president rounding coming president gonna winter people,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
578,2020-10-20,"""The last thing we need is a clash of titans between the flu and SARS-CoV-2,""",Twitter for iPhone,0,1,10,0,United States,"Nashville, TN",Before_Oct,thing clash titans sarscov2,thing clash titans sarscov2,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
579,2020-10-23,FACT: Joe Biden’s Anti-Vaccine Rhetoric is Anti-Science and Dangerous for Public Health #Debates2020,Twitter for iPhone,39,36,163,3,United States,"Nashville, TN",Before_Oct,bidens antivaccine rhetoric antiscience dangerous public health debates2020,bidens antivaccine rhetoric antiscience dangerous public health debates2020,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
580,2020-10-23,"FACT: Public Health Officials Confirm the Coronavirus Vaccine Will Be Safe, Effective, and Apolitical #Debates2020",Twitter for iPhone,17,16,108,3,United States,"Nashville, TN",Before_Oct,public health officials confirm coronavirus vaccine effective apolitical debates2020,public health officials confirm effective apolitical debates2020,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
581,2020-10-23,Joint Statement on Ensuring Racial Equity in the Development and Distribution of a COVID-19 Vaccine — Health Leads https://t.co/tqAgWrgbki #HealthEquity #RacialEquity #Vaccines #COVID19,Twitter for iPhone,0,0,0,0,United States,"Nashville, TN",Before_Oct,joint statement ensuring racial equity development distribution covid19 vaccine health leads healthequity racialequity vaccines covid19,joint statement ensuring racial equity development distribution covid19 health leads healthequity racialequity covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.06666666666666667, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,Anticipation
582,2020-10-13,"Fascinating case report published in @TheLancetInfDis describing reinfection with SARS-CoV-2 in a 25 yo male. Interestingly, the second infection - occurring ~2 months after the first - resulted in a more severe clinical outcome. https://t.co/Ocvug3ITGd",Twitter for iPhone,6,2,10,0,United States,"Minnesota, USA",Before_Oct,fascinating report published describing reinfection sarscov2 interestingly second infection occurring months first resulted severe clinical outcome,fascinating report published describing reinfection sarscov2 interestingly second infection occurring months first resulted severe clinical outcome,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
583,2020-10-12,Can’t wait to get my hands on that subgenomic mRNA test to rule-out SARS-CoV-2 active replication! 🦠😳🦠🤯,Twitter for iPhone,1,2,20,0,United States,"Minnesota, USA",Before_Oct,hands subgenomic ruleout sarscov2 active replication,hands subgenomic ruleout sarscov2 active replication,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
584,2020-10-07,Great to have Dr. Mohamad-Gabriel Alameh from the @Penn coronavirus center speak to our @pennbioeng #BE512 students about biomaterials for COVID-19 mRNA vaccines - a silver lining of online learning is the ease of bringing experts into the classroom! https://t.co/H9JKhz0KkA,Twitter for iPhone,1,0,12,0,United States,"Philadelphia, PA",Before_Oct,great mohamadgabriel alameh coronavirus center speak be512 students biomaterials covid19 vaccines silver lining online learning bringing experts classroom,great mohamadgabriel alameh center speak be512 students biomaterials covid19 silver lining online learning bringing experts classroom,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.05555555555555555, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
